start_station_id,end_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,count
349,1055,Orchard Brae House,Roseburn Street,55.95508,-3.22363,55.94443,-3.2345,1
358,258,Leith Walk,Stockbridge,55.96504,-3.17669,55.95857,-3.20807,1
358,262,Leith Walk,Canonmills,55.96504,-3.17669,55.9628,-3.19628,2
358,285,Leith Walk,Ocean Terminal,55.96504,-3.17669,55.98129,-3.17635,1
358,358,Leith Walk,Leith Walk,55.96504,-3.17669,55.96504,-3.17669,3
358,1097,Leith Walk,Gladstone Terrace,55.96504,-3.17669,55.93796,-3.18502,1
358,1727,Leith Walk,Causewayside,55.96504,-3.17669,55.93651,-3.18017,1
358,1730,Leith Walk,East London Street,55.96504,-3.17669,55.95995,-3.1872,2
358,1743,Leith Walk,Logie Green Road,55.96504,-3.17669,55.96406,-3.1957,1
358,1747,Leith Walk,Corstorphine Road,55.96504,-3.17669,55.94167,-3.27152,1
358,1753,Leith Walk,Waitrose Comely Bank,55.96504,-3.17669,55.95954,-3.22343,1
358,1766,Leith Walk,Balgreen Road,55.96504,-3.17669,55.93894,-3.25111,1
358,1823,Leith Walk,Boroughmuir,55.96504,-3.17669,55.94007,-3.21534,1
358,1824,Leith Walk,Duke Street,55.96504,-3.17669,55.96901,-3.16739,1
1017,183,Crichton Street,Waverley Bridge,55.94478,-3.18691,55.95198,-3.19189,1
1017,253,Crichton Street,Kings Building 2,55.94478,-3.18691,55.9232,-3.17165,1
1017,265,Crichton Street,Meadows East,55.94478,-3.18691,55.93981,-3.18274,1
1017,1721,Crichton Street,Tollcross,55.94478,-3.18691,55.94425,-3.2031,1
1017,1808,Crichton Street,Gorgie Road,55.94478,-3.18691,55.93874,-3.22991,1
1017,1824,Crichton Street,Duke Street,55.94478,-3.18691,55.96901,-3.16739,1
1019,253,Grassmarket,Kings Building 2,55.9471,-3.19725,55.9232,-3.17165,1
1019,289,Grassmarket,Castle Street,55.9471,-3.19725,55.9515,-3.20318,3
1019,296,Grassmarket,Castle Terrace,55.9471,-3.19725,55.94677,-3.20204,1
1019,1091,Grassmarket,Holyrood Road,55.9471,-3.19725,55.94956,-3.18041,1
1019,1721,Grassmarket,Tollcross,55.9471,-3.19725,55.94425,-3.2031,1
1019,1731,Grassmarket,Pleasance Courtyard,55.9471,-3.19725,55.94749,-3.18111,1
1019,1769,Grassmarket,Brunswick Place,55.9471,-3.19725,55.96085,-3.18099,1
1024,246,Meadow Place,Royal Commonwealth Pool,55.94024,-3.19464,55.939,-3.17392,1
1024,259,Meadow Place,St Andrew Square,55.94024,-3.19464,55.95491,-3.19244,3
1024,265,Meadow Place,Meadows East,55.94024,-3.19464,55.93981,-3.18274,3
1024,285,Meadow Place,Ocean Terminal,55.94024,-3.19464,55.98129,-3.17635,1
1024,289,Meadow Place,Castle Street,55.94024,-3.19464,55.9515,-3.20318,1
1024,1024,Meadow Place,Meadow Place,55.94024,-3.19464,55.94024,-3.19464,3
1024,1726,Meadow Place,Simon Square,55.94024,-3.19464,55.94486,-3.18259,1
1024,1727,Meadow Place,Causewayside,55.94024,-3.19464,55.93651,-3.18017,1
1024,1728,Meadow Place,Portobello - Kings Road,55.94024,-3.19464,55.95792,-3.11833,1
