trip_index,station1,station2,distance,duration,node0,node1,node2
3029,1052,1749,11.97,29.94,0,2,1
3030,1052,1823,13.63,33.95,0,1,2
3031,1052,1763,12.11,30,0,2,1
3032,1052,1102,13.05,32.65,0,1,2
3033,1052,1025,13.67,33.94,0,1,2
3034,1052,1092,13.93,34.69,0,2,1
3035,1052,1765,13.22,33.24,0,2,1
3036,1052,1753,13.89,32.28,0,2,1
3037,1052,349,13.03,31.63,0,2,1
3038,1052,1093,13.77,33.22,0,2,1
3039,1052,1808,14.93,37.01,0,1,2
3040,1052,1738,14.26,34.9,0,2,1
3041,1052,1752,14.58,32.22,0,2,1
3042,1052,1757,17.5,41.72,0,2,1
3043,1052,1756,15.01,33.52,0,2,1
3044,1052,1055,14.78,36.13,0,2,1
3045,1052,1754,15.47,37.62,0,2,1
3046,1052,1764,16.43,34.75,0,2,1
3047,1052,1799,15.89,37.68,0,2,1
3048,1052,1770,16.77,39.23,0,2,1
3049,1052,1766,18.05,42.14,0,2,1
3050,1052,1725,19.12,42.78,0,2,1
3051,1052,1747,21.69,43.37,0,1,2
3052,1052,1815,27.2,53.2,0,1,2
3053,1052,1722,24.35,50.15,0,2,1
3054,1052,1807,24.32,46.97,0,2,1
3055,1052,1822,29.58,53.25,0,1,2
3056,1052,1859,29.44,56.23,0,1,2
3057,1052,1819,44.3,57.29,0,1,2
3058,1052,1820,46.8,62.1,0,1,2
3059,1052,1860,32.44,59.52,0,1,2
3060,1052,1864,36.91,60.81,0,2,1
3061,1052,1865,35.7,57.45,0,2,1
3062,1052,1870,35.49,56.94,0,2,1
3063,1052,1871,39.21,62.1,0,2,1
3064,1052,1866,37.22,61.11,0,2,1
3065,1052,1874,41.78,63.37,0,2,1
3066,1052,1868,43.61,64.61,0,2,1
3067,1052,1869,42.55,62.18,0,2,1
3068,1052,1877,38.54,64.97,0,2,1
3069,2268,1017,9.67,24.41,0,1,2
3070,2268,1730,7.43,17.97,0,2,1
3071,2268,251,7.42,18.18,0,1,2
3072,2268,1028,8.27,20.6,0,1,2
3073,2268,171,10.11,25.49,0,1,2
3074,2268,1798,8.68,21.61,0,1,2
3075,2268,248,9.83,24.97,0,1,2
3076,2268,189,9.84,24.86,0,1,2
3077,2268,183,8.97,22.01,0,1,2
3078,2268,259,8.16,20.59,0,1,2
3079,2268,1098,12.44,31.14,0,1,2
3080,2268,1024,11.84,29.56,0,1,2
3081,2268,1745,8.05,20.16,0,1,2
3082,2268,1743,7.65,19.12,0,1,2
3083,2268,262,7.47,18.46,0,1,2
3084,2268,1019,9.57,23.61,0,1,2
3085,2268,260,10.26,25.56,0,1,2
3086,2268,1051,12.8,32.17,0,1,2
3087,2268,1768,13.33,33.04,0,1,2
3088,2268,1720,8.29,20.58,0,1,2
3089,2268,296,10.28,25.37,0,1,2
3090,2268,1737,8.28,20.52,0,1,2
3091,2268,1721,10.91,27.16,0,1,2
3092,2268,289,9.48,23.26,0,1,2
3093,2268,1031,9.57,23.75,0,1,2
3094,2268,1039,10.82,26.47,0,1,2
3095,2268,1767,12.65,31.42,0,1,2
3096,2268,247,9.57,23.19,0,1,2
3097,2268,1038,8.93,20.93,0,1,2
3098,2268,258,9.36,23.17,0,1,2
3099,2268,249,11.49,28.37,0,1,2
3100,2268,1744,14.84,36.83,0,1,2
3101,2268,1050,11.42,28.18,0,1,2
3102,2268,1821,10.33,25.62,0,1,2
3103,2268,1748,13.76,34.2,0,1,2
3104,2268,1809,15.36,38.35,0,1,2
3105,2268,1749,10.05,25.14,0,1,2
3106,2268,1823,13.11,32.47,0,1,2
3107,2268,1763,10.19,25.2,0,1,2
3108,2268,1102,12.4,30.95,0,1,2
3109,2268,1025,13.15,32.46,0,1,2
3110,2268,1092,13.47,33.08,0,1,2
3111,2268,1765,12.49,31.12,0,1,2
3112,2268,1753,11.68,26.57,0,1,2
3113,2268,349,11.44,27.72,0,1,2
3114,2268,1093,12.53,30.35,0,1,2
3115,2268,1808,14.42,35.53,0,1,2
3116,2268,1738,13.48,32.74,0,1,2
3117,2268,1752,12.5,27.05,0,1,2
3118,2268,1757,17.16,40.84,0,1,2
3119,2268,1756,12.74,28.08,0,1,2
3120,2268,1055,14.01,33.97,0,1,2
3121,2268,1754,14.69,35.46,0,1,2
3122,2268,1764,13.98,29.48,0,1,2
3123,2268,1799,15.12,35.52,0,1,2
3124,2268,1770,15.99,37.07,0,1,2
3125,2268,1766,17.28,39.99,0,1,2
3126,2268,1725,20.67,40.56,0,1,2
3127,2268,1747,20.7,40.95,0,1,2
3128,2268,1815,26.83,51.56,0,1,2
3129,2268,1722,22.48,45.54,0,1,2
3130,2268,1807,23.44,42.53,0,1,2
3131,2268,1822,29.22,51.61,0,1,2
3132,2268,1859,28.72,54.37,0,1,2
3133,2268,1819,43.94,55.65,0,1,2
3134,2268,1820,46.44,60.45,0,1,2
3135,2268,1860,31.45,57.09,0,1,2
3136,2268,1864,35.06,56.18,0,1,2
3137,2268,1865,33.85,52.82,0,1,2
3138,2268,1870,33.64,52.31,0,1,2
3139,2268,1871,37.36,57.47,0,1,2
3140,2268,1866,35.37,56.48,0,1,2
3141,2268,1874,39.93,58.75,0,1,2
3142,2268,1868,41.76,59.98,0,1,2
3143,2268,1869,40.7,57.55,0,1,2
3144,2268,1877,36.69,60.34,0,1,2
3145,1017,1730,10.32,26.16,0,2,1
3146,1017,251,9.87,24.8,0,2,1
3147,1017,1028,9.93,24.94,0,1,2
3148,1017,171,10.38,25.87,0,1,2
3149,1017,1798,9.8,24.62,0,2,1
3150,1017,248,10.08,25.04,0,1,2
3151,1017,189,10.82,27.16,0,2,1
3152,1017,183,10.64,26.3,0,2,1
3153,1017,259,10.44,26.79,0,2,1
3154,1017,1098,12.73,31.59,0,1,2
3155,1017,1024,12.11,30.03,0,1,2
3156,1017,1745,10.94,27.64,0,2,1
3157,1017,1743,10.92,27.42,0,2,1
3158,1017,262,10.74,26.86,0,2,1
3159,1017,1019,10.79,26.7,0,1,2
3160,1017,260,10.86,26.93,0,1,2
3161,1017,1051,13.07,32.64,0,1,2
3162,1017,1768,13.42,33.65,0,2,1
3163,1017,1720,10.78,26.94,0,2,1
3164,1017,296,11.33,28.02,0,1,2
3165,1017,1737,11.31,28.35,0,2,1
3166,1017,1721,11.6,28.79,0,1,2
3167,1017,289,11.37,28.63,0,2,1
3168,1017,1031,11.72,29.87,0,2,1
3169,1017,1039,11.86,29.64,0,2,1
3170,1017,1767,13.37,33.17,0,1,2
3171,1017,247,11.66,29.1,0,2,1
3172,1017,1038,12.1,29.06,0,2,1
3173,1017,258,11.88,29.72,0,2,1
3174,1017,249,12.5,31.05,0,1,2
3175,1017,1744,15.57,38.57,0,1,2
3176,1017,1050,12.47,30.91,0,1,2
3177,1017,1821,12.37,31.28,0,2,1
3178,1017,1748,14.48,35.94,0,1,2
3179,1017,1809,16.08,40.09,0,1,2
3180,1017,1749,12.43,31.15,0,2,1
3181,1017,1823,14.13,35.15,0,1,2
3182,1017,1763,12.57,31.21,0,2,1
3183,1017,1102,13.59,33.9,0,1,2
3184,1017,1025,14.17,35.14,0,1,2
3185,1017,1092,14.66,36.04,0,1,2
3186,1017,1765,13.96,34.68,0,1,2
3187,1017,1753,14.35,33.5,0,2,1
3188,1017,349,13.64,33.28,0,2,1
3189,1017,1093,14.34,34.85,0,2,1
3190,1017,1808,15.43,38.21,0,1,2
3191,1017,1738,15.01,36.42,0,1,2
3192,1017,1752,15.05,33.67,0,2,1
3193,1017,1757,17.88,42.59,0,1,2
3194,1017,1756,15.48,34.97,0,2,1
3195,1017,1055,15.54,37.65,0,1,2
3196,1017,1754,16.22,39.14,0,1,2
3197,1017,1764,16.61,36.28,0,2,1
3198,1017,1799,16.65,39.2,0,1,2
3199,1017,1770,17.52,40.75,0,1,2
3200,1017,1766,18.81,43.67,0,1,2
3201,1017,1725,22.2,44.24,0,1,2
3202,1017,1747,22.23,44.63,0,1,2
3203,1017,1815,27.7,54.4,0,1,2
3204,1017,1722,24.96,51.8,0,2,1
3205,1017,1807,24.93,48.62,0,2,1
3206,1017,1822,30.09,54.45,0,1,2
3207,1017,1859,29.95,57.43,0,1,2
3208,1017,1819,44.81,58.49,0,1,2
3209,1017,1820,47.31,63.29,0,1,2
3210,1017,1860,32.98,60.77,0,1,2
3211,1017,1864,37.52,62.46,0,2,1
3212,1017,1865,36.31,59.09,0,2,1
3213,1017,1870,36.1,58.58,0,2,1
3214,1017,1871,39.82,63.75,0,2,1
3215,1017,1866,37.83,62.75,0,2,1
3216,1017,1874,42.39,65.02,0,2,1
3217,1017,1868,44.22,66.25,0,2,1
3218,1017,1869,43.16,63.83,0,2,1
3219,1017,1877,39.15,66.62,0,2,1
3220,1730,251,8.06,19.93,0,1,2
3221,1730,1028,8.91,22.35,0,1,2
3222,1730,171,10.76,27.25,0,1,2
3223,1730,1798,9.33,23.37,0,1,2
3224,1730,248,10.47,26.73,0,1,2
3225,1730,189,10.08,25.59,0,1,2
3226,1730,183,9.61,23.76,0,1,2
3227,1730,259,8.81,22.35,0,1,2
3228,1730,1098,13.08,32.89,0,1,2
3229,1730,1024,12.55,31.25,0,1,2
3230,1730,1745,7.73,19.25,0,1,2
3231,1730,1743,7.34,18.21,0,1,2
3232,1730,262,7.16,17.55,0,1,2
3233,1730,1019,10.21,25.36,0,1,2
3234,1730,260,10.91,27.32,0,1,2
3235,1730,1051,13.42,33.54,0,1,2
3236,1730,1768,13.79,34.35,0,1,2
3237,1730,1720,7.97,19.67,0,1,2
3238,1730,296,10.93,27.13,0,1,2
3239,1730,1737,7.96,19.61,0,1,2
3240,1730,1721,11.43,28.6,0,1,2
3241,1730,289,9.73,23.99,0,1,2
3242,1730,1031,9.81,24.58,0,1,2
3243,1730,1039,11.05,27.3,0,1,2
3244,1730,1767,13.11,32.73,0,1,2
3245,1730,247,9.81,24.02,0,1,2
3246,1730,1038,8.61,20.02,0,1,2
3247,1730,258,9.17,22.51,0,1,2
3248,1730,249,11.95,29.81,0,1,2
3249,1730,1744,15.31,38.14,0,1,2
3250,1730,1050,11.61,29.08,0,1,2
3251,1730,1821,10.56,26.44,0,1,2
3252,1730,1748,14.23,35.51,0,1,2
3253,1730,1809,15.82,39.66,0,1,2
3254,1730,1749,9.88,24.77,0,1,2
3255,1730,1823,13.58,33.91,0,1,2
3256,1730,1763,10.03,24.83,0,1,2
3257,1730,1102,12.64,31.77,0,1,2
3258,1730,1025,13.62,33.9,0,1,2
3259,1730,1092,13.71,33.91,0,1,2
3260,1730,1765,12.72,31.95,0,1,2
3261,1730,1753,11.52,26.2,0,1,2
3262,1730,349,11.27,27.35,0,1,2
3263,1730,1093,12.95,30.62,0,1,2
3264,1730,1808,14.8,36.87,0,1,2
3265,1730,1738,13.72,33.57,0,1,2
3266,1730,1752,12.34,26.68,0,1,2
3267,1730,1757,17.62,42.15,0,1,2
3268,1730,1756,12.58,27.71,0,1,2
3269,1730,1055,14.25,34.8,0,1,2
3270,1730,1754,14.93,36.29,0,1,2
3271,1730,1764,13.82,29.11,0,1,2
3272,1730,1799,15.35,36.35,0,1,2
3273,1730,1770,16.23,37.9,0,1,2
3274,1730,1766,17.52,40.81,0,1,2
3275,1730,1725,20.91,41.39,0,1,2
3276,1730,1747,20.93,41.77,0,1,2
3277,1730,1815,27.07,52.38,0,1,2
3278,1730,1722,22.27,45.1,0,1,2
3279,1730,1807,23.27,42.16,0,1,2
3280,1730,1822,29.45,52.44,0,1,2
3281,1730,1859,30.3,54.58,0,1,2
3282,1730,1819,44.17,56.47,0,1,2
3283,1730,1820,46.68,61.28,0,1,2
3284,1730,1860,33.03,57.3,0,1,2
3285,1730,1864,34.89,55.81,0,1,2
3286,1730,1865,33.69,52.45,0,1,2
3287,1730,1870,33.47,51.94,0,1,2
3288,1730,1871,37.19,57.1,0,1,2
3289,1730,1866,35.21,56.11,0,1,2
3290,1730,1874,39.77,58.38,0,1,2
3291,1730,1868,41.6,59.61,0,1,2
3292,1730,1869,40.53,57.18,0,1,2
3293,1730,1877,36.52,59.97,0,1,2
3294,251,1028,8.72,21.74,0,1,2
3295,251,171,10.49,26.35,0,1,2
3296,251,1798,9.14,22.76,0,1,2
3297,251,248,10.29,25.65,0,1,2
3298,251,189,10.02,25.11,0,1,2
3299,251,183,9.01,22.17,0,1,2
3300,251,259,8.56,21.7,0,2,1
3301,251,1098,12.85,32.06,0,1,2
3302,251,1024,12.25,30.48,0,1,2
3303,251,1745,8.99,22.59,0,2,1
3304,251,1743,8.8,21.71,0,2,1
3305,251,262,8.62,21.15,0,2,1
3306,251,1019,10.02,24.67,0,1,2
3307,251,260,10.72,26.71,0,1,2
3308,251,1051,13.21,33.09,0,1,2
3309,251,1768,13.78,34.11,0,1,2
3310,251,1720,9.47,23.32,0,2,1
3311,251,296,10.73,26.44,0,1,2
3312,251,1737,9.45,23.34,0,2,1
3313,251,1721,11.36,28.23,0,1,2
3314,251,289,10.12,25.79,0,2,1
3315,251,1031,10.48,26.48,0,2,1
3316,251,1039,11.68,28.6,0,1,2
3317,251,1767,13.1,32.49,0,1,2
3318,251,247,10.47,25.92,0,2,1
3319,251,1038,10.24,24.05,0,2,1
3320,251,258,10.62,26.12,0,2,1
3321,251,249,11.94,29.44,0,1,2
3322,251,1744,15.3,37.9,0,1,2
3323,251,1050,11.87,29.25,0,1,2
3324,251,1821,11.23,28.34,0,2,1
3325,251,1748,14.22,35.27,0,1,2
3326,251,1809,15.81,39.41,0,1,2
3327,251,1749,11.09,27.57,0,2,1
3328,251,1823,13.57,33.54,0,1,2
3329,251,1763,11.23,27.63,0,2,1
3330,251,1102,12.99,32.24,0,1,2
3331,251,1025,13.61,33.53,0,1,2
3332,251,1092,14.07,34.37,0,1,2
3333,251,1765,13.36,33.02,0,1,2
3334,251,1753,13.01,29.92,0,2,1
3335,251,349,12.42,29.94,0,2,1
3336,251,1093,13.52,32.76,0,2,1
3337,251,1808,14.87,36.6,0,1,2
3338,251,1738,14.42,34.76,0,1,2
3339,251,1752,13.71,30.09,0,2,1
3340,251,1757,17.61,41.91,0,1,2
3341,251,1756,14.14,31.39,0,2,1
3342,251,1055,14.94,35.99,0,1,2
3343,251,1754,15.63,37.48,0,1,2
3344,251,1764,15.27,32.7,0,2,1
3345,251,1799,16.05,37.53,0,1,2
3346,251,1770,16.93,39.09,0,1,2
3347,251,1766,18.22,42,0,1,2
3348,251,1725,21.6,42.58,0,1,2
3349,251,1747,21.63,42.96,0,1,2
3350,251,1815,27.14,52.79,0,1,2
3351,251,1722,23.74,48.46,0,2,1
3352,251,1807,23.7,45.29,0,2,1
3353,251,1822,29.52,52.84,0,1,2
3354,251,1859,29.39,55.82,0,1,2
3355,251,1819,44.24,56.88,0,1,2
3356,251,1820,46.75,61.69,0,1,2
3357,251,1860,32.39,59.11,0,1,2
3358,251,1864,36.3,59.12,0,2,1
3359,251,1865,35.09,55.76,0,2,1
3360,251,1870,34.88,55.25,0,2,1
3361,251,1871,38.6,60.41,0,2,1
3362,251,1866,36.61,59.42,0,2,1
3363,251,1874,41.17,61.69,0,2,1
3364,251,1868,43,62.92,0,2,1
3365,251,1869,41.94,60.49,0,2,1
3366,251,1877,37.93,63.28,0,2,1
3367,1028,171,10.36,26.32,0,1,2
3368,1028,1798,8.8,22.05,0,1,2
3369,1028,248,9.95,25.41,0,1,2
3370,1028,189,9.96,25.02,0,1,2
3371,1028,183,9.53,23.69,0,1,2
3372,1028,259,9.04,22.98,0,2,1
3373,1028,1098,12.75,31.77,0,1,2
3374,1028,1024,12.03,29.91,0,1,2
3375,1028,1745,9.84,25.01,0,2,1
3376,1028,1743,9.65,24.13,0,2,1
3377,1028,262,9.47,23.57,0,2,1
3378,1028,1019,9.57,23.61,0,1,2
3379,1028,260,10.39,26,0,1,2
3380,1028,1051,12.9,32.2,0,1,2
3381,1028,1768,13.33,33.04,0,1,2
3382,1028,1720,10.01,25.37,0,2,1
3383,1028,296,10.28,25.37,0,1,2
3384,1028,1737,10.3,25.76,0,2,1
3385,1028,1721,10.91,27.16,0,1,2
3386,1028,289,10.88,26.92,0,1,2
3387,1028,1031,11.18,28.07,0,1,2
3388,1028,1039,11.25,27.69,0,1,2
3389,1028,1767,12.65,31.42,0,1,2
3390,1028,247,10.94,26.9,0,1,2
3391,1028,1038,11.09,26.47,0,2,1
3392,1028,258,11.16,27.98,0,1,2
3393,1028,249,11.49,28.37,0,1,2
3394,1028,1744,14.84,36.83,0,1,2
3395,1028,1050,11.42,28.18,0,1,2
3396,1028,1821,11.7,29.62,0,2,1
3397,1028,1748,13.76,34.2,0,1,2
3398,1028,1809,15.36,38.35,0,1,2
3399,1028,1749,11.65,29.59,0,2,1
3400,1028,1823,13.11,32.47,0,1,2
3401,1028,1763,11.8,29.64,0,2,1
3402,1028,1102,12.54,31.17,0,1,2
3403,1028,1025,13.15,32.46,0,1,2
3404,1028,1092,13.61,33.31,0,1,2
3405,1028,1765,12.91,31.95,0,1,2
3406,1028,1753,13.49,31.37,0,1,2
3407,1028,349,12.97,31.62,0,2,1
3408,1028,1093,13.52,32.84,0,1,2
3409,1028,1808,14.42,35.53,0,1,2
3410,1028,1738,13.97,33.69,0,1,2
3411,1028,1752,14.31,31.86,0,1,2
3412,1028,1757,17.16,40.84,0,1,2
3413,1028,1756,14.55,32.88,0,1,2
3414,1028,1055,14.49,34.92,0,1,2
3415,1028,1754,15.18,36.41,0,1,2
3416,1028,1764,15.86,34.14,0,1,2
3417,1028,1799,15.6,36.47,0,1,2
3418,1028,1770,16.47,38.02,0,1,2
3419,1028,1766,17.76,40.94,0,1,2
3420,1028,1725,21.15,41.51,0,1,2
3421,1028,1747,21.18,41.9,0,1,2
3422,1028,1815,26.69,51.72,0,1,2
3423,1028,1722,23.67,49.25,0,1,2
3424,1028,1807,24.62,46.24,0,1,2
3425,1028,1822,29.07,51.77,0,1,2
3426,1028,1859,28.93,54.75,0,1,2
3427,1028,1819,43.79,55.81,0,1,2
3428,1028,1820,46.29,60.62,0,1,2
3429,1028,1860,31.93,58.04,0,1,2
3430,1028,1864,36.25,59.89,0,1,2
3431,1028,1865,35.04,56.53,0,1,2
3432,1028,1870,34.82,56.02,0,1,2
3433,1028,1871,38.54,61.19,0,1,2
3434,1028,1866,36.56,60.19,0,1,2
3435,1028,1874,41.12,62.46,0,1,2
3436,1028,1868,42.95,63.69,0,1,2
3437,1028,1869,41.88,61.26,0,1,2
3438,1028,1877,37.87,64.06,0,1,2
3439,171,1798,10.44,26.33,0,2,1
3440,171,248,10.8,26.82,0,1,2
3441,171,189,11.54,28.94,0,2,1
3442,171,183,11.36,28.08,0,2,1
3443,171,259,10.88,27.87,0,2,1
3444,171,1098,13.05,32.36,0,1,2
3445,171,1024,12.39,30.8,0,2,1
3446,171,1745,11.67,29.42,0,2,1
3447,171,1743,11.49,29.02,0,2,1
3448,171,262,11.31,28.46,0,2,1
3449,171,1019,11.52,28.48,0,1,2
3450,171,260,11.58,28.71,0,1,2
3451,171,1051,13.35,33.41,0,2,1
3452,171,1768,13.71,34.31,0,2,1
3453,171,1720,11.51,28.71,0,2,1
3454,171,296,12.05,29.8,0,1,2
3455,171,1737,12.04,30.13,0,2,1
3456,171,1721,12.32,30.57,0,1,2
3457,171,289,12.09,30.41,0,2,1
3458,171,1031,12.44,31.65,0,2,1
3459,171,1039,12.58,31.42,0,2,1
3460,171,1767,14.09,34.95,0,1,2
3461,171,247,12.38,30.88,0,2,1
3462,171,1038,12.82,30.83,0,2,1
3463,171,258,12.6,31.5,0,2,1
3464,171,249,13.22,32.83,0,1,2
3465,171,1744,15.76,39.37,0,2,1
3466,171,1050,13.19,32.69,0,1,2
3467,171,1821,13.09,33.05,0,2,1
3468,171,1748,14.95,37.48,0,2,1
3469,171,1809,16.28,40.89,0,2,1
3470,171,1749,13.15,32.93,0,2,1
3471,171,1823,14.85,36.93,0,1,2
3472,171,1763,13.29,32.99,0,2,1
3473,171,1102,14.31,35.68,0,1,2
3474,171,1025,14.89,36.92,0,1,2
3475,171,1092,15.38,37.82,0,1,2
3476,171,1765,14.68,36.46,0,1,2
3477,171,1753,15.07,35.27,0,2,1
3478,171,349,14.36,35.06,0,2,1
3479,171,1093,15.06,36.62,0,2,1
3480,171,1808,16.16,39.99,0,1,2
3481,171,1738,15.74,38.2,0,1,2
3482,171,1752,15.77,35.45,0,2,1
3483,171,1757,18.34,44.13,0,2,1
3484,171,1756,16.2,36.75,0,2,1
3485,171,1055,16.26,39.43,0,1,2
3486,171,1754,16.95,40.92,0,1,2
3487,171,1764,17.33,38.06,0,2,1
3488,171,1799,17.37,40.98,0,1,2
3489,171,1770,18.24,42.53,0,1,2
3490,171,1766,19.53,45.45,0,1,2
3491,171,1725,22.92,46.02,0,1,2
3492,171,1747,22.95,46.41,0,1,2
3493,171,1815,28.43,56.18,0,1,2
3494,171,1722,25.68,53.57,0,2,1
3495,171,1807,25.65,50.4,0,2,1
3496,171,1822,30.81,56.23,0,1,2
3497,171,1859,30.67,59.21,0,1,2
3498,171,1819,45.53,60.27,0,1,2
3499,171,1820,48.03,65.07,0,1,2
3500,171,1860,33.7,62.55,0,1,2
3501,171,1864,38.24,64.23,0,2,1
3502,171,1865,37.03,60.87,0,2,1
3503,171,1870,36.82,60.36,0,2,1
3504,171,1871,40.54,65.53,0,2,1
3505,171,1866,38.56,64.53,0,2,1
3506,171,1874,43.11,66.8,0,2,1
3507,171,1868,44.94,68.03,0,2,1
3508,171,1869,43.88,65.6,0,2,1
3509,171,1877,39.87,68.4,0,2,1
3510,1798,248,10.01,24.71,0,2,1
3511,1798,189,10.01,25.07,0,2,1
3512,1798,183,9.84,24.21,0,2,1
3513,1798,259,9.45,24,0,2,1
3514,1798,1098,12.76,31.98,0,1,2
3515,1798,1024,12.23,30.3,0,2,1
3516,1798,1745,10.14,25.54,0,2,1
3517,1798,1743,10.06,25.14,0,2,1
3518,1798,262,9.88,24.58,0,2,1
3519,1798,1019,9.91,24.56,0,2,1
3520,1798,260,10.26,25.56,0,1,2
3521,1798,1051,13.16,32.56,0,2,1
3522,1798,1768,13.33,33.04,0,2,1
3523,1798,1720,9.98,24.84,0,2,1
3524,1798,296,10.62,26.33,0,2,1
3525,1798,1737,10.51,26.25,0,2,1
3526,1798,1721,10.91,27.16,0,2,1
3527,1798,289,10.57,26.54,0,2,1
3528,1798,1031,10.94,27.68,0,2,1
3529,1798,1039,11.13,27.56,0,2,1
3530,1798,1767,12.65,31.42,0,2,1
3531,1798,247,10.88,26.92,0,2,1
3532,1798,1038,11.29,26.96,0,2,1
3533,1798,258,11.08,27.63,0,2,1
3534,1798,249,11.83,29.33,0,2,1
3535,1798,1744,14.84,36.83,0,2,1
3536,1798,1050,11.76,29.13,0,2,1
3537,1798,1821,11.59,29.09,0,2,1
3538,1798,1748,13.76,34.2,0,2,1
3539,1798,1809,15.36,38.35,0,2,1
3540,1798,1749,11.62,29.06,0,2,1
3541,1798,1823,13.46,33.42,0,2,1
3542,1798,1763,11.77,29.12,0,2,1
3543,1798,1102,12.89,32.13,0,1,2
3544,1798,1025,13.5,33.41,0,2,1
3545,1798,1092,13.77,34.15,0,2,1
3546,1798,1765,13.05,32.71,0,2,1
3547,1798,1753,13.54,31.4,0,2,1
3548,1798,349,12.87,31.09,0,2,1
3549,1798,1093,13.61,32.68,0,2,1
3550,1798,1808,14.76,36.49,0,2,1
3551,1798,1738,14.09,34.36,0,2,1
3552,1798,1752,14.25,31.58,0,2,1
3553,1798,1757,17.16,40.84,0,2,1
3554,1798,1756,14.67,32.87,0,2,1
3555,1798,1055,14.62,35.59,0,2,1
3556,1798,1754,15.3,37.08,0,2,1
3557,1798,1764,15.8,34.18,0,2,1
3558,1798,1799,15.72,37.14,0,2,1
3559,1798,1770,16.6,38.69,0,2,1
3560,1798,1766,17.89,41.61,0,2,1
3561,1798,1725,18.96,42.24,0,2,1
3562,1798,1747,21.53,42.85,0,1,2
3563,1798,1815,27.03,52.68,0,1,2
3564,1798,1722,24.19,49.61,0,2,1
3565,1798,1807,24.15,46.44,0,2,1
3566,1798,1822,29.42,52.73,0,1,2
3567,1798,1859,29.28,55.71,0,1,2
3568,1798,1819,44.14,56.77,0,1,2
3569,1798,1820,46.64,61.58,0,1,2
3570,1798,1860,32.28,59,0,1,2
3571,1798,1864,36.74,60.27,0,2,1
3572,1798,1865,35.53,56.91,0,2,1
3573,1798,1870,35.32,56.4,0,2,1
3574,1798,1871,39.04,61.56,0,2,1
3575,1798,1866,37.06,60.57,0,2,1
3576,1798,1874,41.61,62.83,0,2,1
3577,1798,1868,43.44,64.07,0,2,1
3578,1798,1869,42.38,61.64,0,2,1
3579,1798,1877,38.37,64.43,0,2,1
3580,248,189,10.87,26.95,0,1,2
3581,248,183,10.69,26.27,0,1,2
3582,248,259,10.6,27.35,0,2,1
3583,248,1098,13.16,32.56,0,2,1
3584,248,1024,12.53,30.99,0,2,1
3585,248,1745,10.97,27.99,0,2,1
3586,248,1743,10.95,27.76,0,2,1
3587,248,262,10.77,27.2,0,2,1
3588,248,1019,10.73,26.37,0,1,2
3589,248,260,10.79,26.59,0,1,2
3590,248,1051,13.49,33.6,0,2,1
3591,248,1768,13.98,34.45,0,1,2
3592,248,1720,10.81,27.28,0,2,1
3593,248,296,11.26,27.68,0,1,2
3594,248,1737,11.51,28.67,0,1,2
3595,248,1721,11.53,28.45,0,1,2
3596,248,289,11.78,28.86,0,1,2
3597,248,1031,12.08,30.01,0,1,2
3598,248,1039,12.14,29.65,0,1,2
3599,248,1767,13.3,32.83,0,1,2
3600,248,247,11.92,29.21,0,1,2
3601,248,1038,12.16,29.08,0,1,2
3602,248,258,12.07,29.91,0,1,2
3603,248,249,12.43,30.71,0,1,2
3604,248,1744,15.5,38.24,0,1,2
3605,248,1050,12.4,30.57,0,1,2
3606,248,1821,12.4,31.62,0,2,1
3607,248,1748,14.42,35.61,0,1,2
3608,248,1809,16.01,39.75,0,1,2
3609,248,1749,12.45,31.5,0,2,1
3610,248,1823,14.06,34.81,0,1,2
3611,248,1763,12.6,31.56,0,2,1
3612,248,1102,13.52,33.57,0,1,2
3613,248,1025,14.1,34.8,0,1,2
3614,248,1092,14.59,35.7,0,1,2
3615,248,1765,13.89,34.34,0,1,2
3616,248,1753,14.39,33.31,0,1,2
3617,248,349,13.67,33.62,0,2,1
3618,248,1093,14.36,35.19,0,2,1
3619,248,1808,15.37,37.87,0,1,2
3620,248,1738,14.95,36.08,0,1,2
3621,248,1752,15.21,33.79,0,1,2
3622,248,1757,17.81,42.25,0,1,2
3623,248,1756,15.45,34.82,0,1,2
3624,248,1055,15.47,37.31,0,1,2
3625,248,1754,16.16,38.8,0,1,2
3626,248,1764,16.69,36.23,0,1,2
3627,248,1799,16.58,38.86,0,1,2
3628,248,1770,17.45,40.41,0,1,2
3629,248,1766,18.74,43.33,0,1,2
3630,248,1725,22.13,43.91,0,1,2
3631,248,1747,22.16,44.29,0,1,2
3632,248,1815,27.64,54.06,0,1,2
3633,248,1722,24.65,51.64,0,1,2
3634,248,1807,25.6,48.63,0,1,2
3635,248,1822,30.02,54.11,0,1,2
3636,248,1859,29.88,57.09,0,1,2
3637,248,1819,44.74,58.15,0,1,2
3638,248,1820,47.24,62.96,0,1,2
3639,248,1860,32.91,60.43,0,1,2
3640,248,1864,37.23,62.29,0,1,2
3641,248,1865,36.02,58.92,0,1,2
3642,248,1870,35.8,58.41,0,1,2
3643,248,1871,39.52,63.58,0,1,2
3644,248,1866,37.54,62.58,0,1,2
3645,248,1874,42.1,64.85,0,1,2
3646,248,1868,43.93,66.08,0,1,2
3647,248,1869,42.86,63.66,0,1,2
3648,248,1877,38.85,66.45,0,1,2
3649,189,183,10.14,25.15,0,2,1
3650,189,259,10.2,26.03,0,2,1
