,start_station_id,end_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,count
1261,349,1749,Orchard Brae House,Dean Street,55.95508276879095,-3.2236342639564555,55.95727801274065,-3.2142853873890544,2
3260,1752,1102,IGMM - Western General,Haymarket Station,55.96264210870907,-3.231915547243944,55.94556945067266,-3.2181846832795604,2
3750,1769,1745,Brunswick Place,Scotland Street,55.960851741063955,-3.180985762469163,55.9603797205459,-3.1954703369027584,2
1260,349,1748,Orchard Brae House,Colinton Road,55.95508276879095,-3.2236342639564555,55.93341635916104,-3.21239711224257,2
3256,1752,1039,IGMM - Western General,Lothian Road,55.96264210870907,-3.231915547243944,55.947409199207115,-3.2057654971365537,2
1426,1019,1052,Grassmarket,Surgeons Hall,55.947097278583385,-3.1972457326126005,55.946642799617116,-3.1854745859388918,2
746,258,1725,Stockbridge,Edinburgh Zoo,55.958565585897226,-3.2080701822277438,55.942115346192516,-3.2692867654484417,2
3758,1769,1814,Brunswick Place,Abbeyhill,55.960851741063955,-3.180985762469163,55.95524788917224,-3.1722162800950704,2
3759,1769,1815,Brunswick Place,Sighthill - Edinburgh College,55.960851741063955,-3.180985762469163,55.926684277487574,-3.2894811171216665,2
1257,349,1055,Orchard Brae House,Roseburn Street,55.95508276879095,-3.2236342639564555,55.94442555452843,-3.2344977165944333,2
3241,1749,1822,Dean Street,Edinburgh Park Station,55.95727801274065,-3.2142853873890544,55.92738267693901,-3.307442444578868,2
3240,1749,1821,Dean Street,Drumsheugh Place,55.95727801274065,-3.2142853873890544,55.95159412232485,-3.2123542850940225,2
1254,349,349,Orchard Brae House,Orchard Brae House,55.95508276879095,-3.2236342639564555,55.95508276879095,-3.2236342639564555,2
105,183,1730,Waverley Bridge,East London Street,55.95198075619354,-3.191890332557904,55.95995414501485,-3.1871977585476543,2
1621,1028,1039,Hunter Square,Lothian Road,55.949797565633276,-3.1877950320129003,55.947409199207115,-3.2057654971365537,2
3572,1765,2268,Haymarket Terrace,Picardy Place,55.946063966641006,-3.2230240243595745,55.95653524179326,-3.1862476120746805,2
2145,1092,1050,Dalry Road Lidl,EICC,55.941791296881284,-3.2224153095965,55.94607055533778,-3.2103963310007657,2
2379,1102,189,Haymarket Station,City Chambers,55.94556945067266,-3.2181846832795604,55.950109330179,-3.190257770093808,2
2382,1102,247,Haymarket Station,Charlotte Square,55.94556945067266,-3.2181846832795604,55.95233546161639,-3.2071011721072864,2
1883,1051,296,Warrender Park Road,Castle Terrace,55.93836921723555,-3.1980326885466184,55.946766486722396,-3.2020378290551434,2
2383,1102,248,Haymarket Station,Bristo Square,55.94556945067266,-3.2181846832795604,55.945833715992855,-3.1890530720754664,2
2384,1102,249,Haymarket Station,Fountainbridge,55.94556945067266,-3.2181846832795604,55.94335692764551,-3.2092475016246453,2
502,250,265,Victoria Quay,Meadows East,55.97761715254634,-3.174126319457628,55.939809466328285,-3.182738850746431,2
557,251,1092,Waverley Station,Dalry Road Lidl,55.952641035774384,-3.187526919462357,55.941791296881284,-3.2224153095965,2
500,250,259,Victoria Quay,St Andrew Square,55.97761715254634,-3.174126319457628,55.95490573198223,-3.192443756949956,2
2388,1102,259,Haymarket Station,St Andrew Square,55.94556945067266,-3.2181846832795604,55.95490573198223,-3.192443756949956,2
498,250,253,Victoria Quay,Kings Building 2,55.97761715254634,-3.174126319457628,55.92320215516664,-3.1716462453634904,2
861,260,1050,Lauriston Place,EICC,55.94477165233547,-3.197265856419562,55.94607055533778,-3.2103963310007657,2
2394,1102,349,Haymarket Station,Orchard Brae House,55.94556945067266,-3.2181846832795604,55.95508276879095,-3.2236342639564555,2
2395,1102,358,Haymarket Station,Leith Walk,55.94556945067266,-3.2181846832795604,55.965039805077325,-3.1766864147848537,2
4260,1823,1050,Boroughmuir,EICC,55.94007146917616,-3.2153358406880836,55.94607055533778,-3.2103963310007657,2
4259,1823,1042,Boroughmuir,Kings Buildings - Murchison House,55.94007146917616,-3.2153358406880836,55.92446420087144,-3.1787315124754514,2
2399,1102,1025,Haymarket Station,Dundee Terrace,55.94556945067266,-3.2181846832795604,55.93970989541296,-3.2205889336679547,2
27,171,1091,George Square,Holyrood Road,55.943084063011135,-3.1883110727223998,55.94955950619123,-3.180413257527788,2
4434,2259,1729,Leith Walk North,McDonald Road,55.967918070442884,-3.1735862970647304,55.9640310527501,-3.1851753729504253,2
2109,1091,1745,Holyrood Road,Scotland Street,55.94955950619123,-3.180413257527788,55.9603797205459,-3.1954703369027584,2
2401,1102,1038,Haymarket Station,South Trinity Road,55.94556945067266,-3.2181846832795604,55.97132539148154,-3.2079635674242586,2
1063,265,1753,Meadows East,Waitrose Comely Bank,55.939809466328285,-3.182738850746431,55.95953624971772,-3.223434402338853,2
558,251,1093,Waverley Station,Belford Road,55.952641035774384,-3.187526919462357,55.95197357717703,-3.2261248046640962,2
4254,1823,1019,Boroughmuir,Grassmarket,55.94007146917616,-3.2153358406880836,55.947097278583385,-3.1972457326126005,2
2406,1102,1055,Haymarket Station,Roseburn Street,55.94556945067266,-3.2181846832795604,55.94442555452843,-3.2344977165944333,2
1782,1042,1042,Kings Buildings - Murchison House,Kings Buildings - Murchison House,55.92446420087144,-3.1787315124754514,55.92446420087144,-3.1787315124754514,2
4267,1823,1097,Boroughmuir,Gladstone Terrace,55.94007146917616,-3.2153358406880836,55.93796327344498,-3.185021145932069,2
556,251,1090,Waverley Station,Hillside Crescent,55.952641035774384,-3.187526919462357,55.95787194536338,-3.175888370919665,2
4429,2259,1090,Leith Walk North,Hillside Crescent,55.967918070442884,-3.1735862970647304,55.95787194536338,-3.175888370919665,2
2136,1092,285,Dalry Road Lidl,Ocean Terminal,55.941791296881284,-3.2224153095965,55.98128601479298,-3.176351263805259,2
549,250,2265,Victoria Quay,Musselburgh Brunton Hall,55.97761715254634,-3.174126319457628,55.94396074176487,-3.058306836702485,2
550,250,2268,Victoria Quay,Picardy Place,55.97761715254634,-3.174126319457628,55.95653524179326,-3.1862476120746805,2
4288,1823,1809,Boroughmuir,Royal Edinburgh Hospital,55.94007146917616,-3.2153358406880836,55.92781815597736,-3.2133077222032247,2
867,260,1093,Lauriston Place,Belford Road,55.94477165233547,-3.197265856419562,55.95197357717703,-3.2261248046640962,2
4413,2259,183,Leith Walk North,Waverley Bridge,55.967918070442884,-3.1735862970647304,55.95198075619354,-3.191890332557904,2
2359,1098,1727,Marchmont Crescent,Causewayside,55.9364319181482,-3.1941500443142563,55.93650603148236,-3.1801663476151134,2
2140,1092,1019,Dalry Road Lidl,Grassmarket,55.941791296881284,-3.2224153095965,55.947097278583385,-3.1972457326126005,2
2361,1098,1729,Marchmont Crescent,McDonald Road,55.9364319181482,-3.1941500443142563,55.9640310527501,-3.1851753729504253,2
4414,2259,247,Leith Walk North,Charlotte Square,55.967918070442884,-3.1735862970647304,55.95233546161639,-3.2071011721072864,2
864,260,1090,Lauriston Place,Hillside Crescent,55.94477165233547,-3.197265856419562,55.95787194536338,-3.175888370919665,2
4416,2259,251,Leith Walk North,Waverley Station,55.967918070442884,-3.1735862970647304,55.952641035774384,-3.187526919462357,2
999,264,1821,Pollock Halls,Drumsheugh Place,55.94008064125911,-3.171746866852459,55.95159412232485,-3.2123542850940225,2
4269,1823,1720,Boroughmuir,Dundas Street,55.94007146917616,-3.2153358406880836,55.9607624081837,-3.201278014771333,2
2134,1092,262,Dalry Road Lidl,Canonmills,55.941791296881284,-3.2224153095965,55.96280408759764,-3.196283585062929,2
4418,2259,262,Leith Walk North,Canonmills,55.967918070442884,-3.1735862970647304,55.96280408759764,-3.196283585062929,2
2131,1092,258,Dalry Road Lidl,Stockbridge,55.941791296881284,-3.2224153095965,55.958565585897226,-3.2080701822277438,2
4421,2259,289,Leith Walk North,Castle Street,55.967918070442884,-3.1735862970647304,55.95150073734976,-3.2031839065252825,2
2128,1092,249,Dalry Road Lidl,Fountainbridge,55.941791296881284,-3.2224153095965,55.94335692764551,-3.2092475016246453,2
909,262,259,Canonmills,St Andrew Square,55.96280408759764,-3.196283585062929,55.95490573198223,-3.192443756949956,2
4424,2259,1019,Leith Walk North,Grassmarket,55.967918070442884,-3.1735862970647304,55.947097278583385,-3.1972457326126005,2
2370,1098,1768,Marchmont Crescent,Thirlestane Road,55.9364319181482,-3.1941500443142563,55.93532370964813,-3.198763443819871,2
4273,1823,1727,Boroughmuir,Causewayside,55.94007146917616,-3.2153358406880836,55.93650603148236,-3.1801663476151134,2
2122,1091,2259,Holyrood Road,Leith Walk North,55.94955950619123,-3.180413257527788,55.967918070442884,-3.1735862970647304,2
1789,1042,1721,Kings Buildings - Murchison House,Tollcross,55.92446420087144,-3.1787315124754514,55.944248052468346,-3.2031045991104747,2
4251,1823,296,Boroughmuir,Castle Terrace,55.94007146917616,-3.2153358406880836,55.946766486722396,-3.2020378290551434,2
2411,1102,1097,Haymarket Station,Gladstone Terrace,55.94556945067266,-3.2181846832795604,55.93796327344498,-3.185021145932069,2
4249,1823,285,Boroughmuir,Ocean Terminal,55.94007146917616,-3.2153358406880836,55.98128601479298,-3.176351263805259,2
2451,1720,289,Dundas Street,Castle Street,55.9607624081837,-3.201278014771333,55.95150073734976,-3.2031839065252825,2
2442,1720,249,Dundas Street,Fountainbridge,55.9607624081837,-3.201278014771333,55.94335692764551,-3.2092475016246453,2
1897,1051,1098,Warrender Park Road,Marchmont Crescent,55.93836921723555,-3.1980326885466184,55.9364319181482,-3.1941500443142563,2
983,264,1744,Pollock Halls,Morningside Road,55.94008064125911,-3.171746866852459,55.92798534979654,-3.209749771944871,2
490,249,2268,Fountainbridge,Picardy Place,55.94335692764551,-3.2092475016246453,55.95653524179326,-3.1862476120746805,2
1900,1051,1725,Warrender Park Road,Edinburgh Zoo,55.93836921723555,-3.1980326885466184,55.942115346192516,-3.2692867654484417,2
981,264,1737,Pollock Halls,Inverleith Row,55.94008064125911,-3.171746866852459,55.96411787988959,-3.202094747416368,2
608,253,248,Kings Building 2,Bristo Square,55.92320215516664,-3.1716462453634904,55.945833715992855,-3.1890530720754664,2
1902,1051,1727,Warrender Park Road,Causewayside,55.93836921723555,-3.1980326885466184,55.93650603148236,-3.1801663476151134,2
71,183,259,Waverley Bridge,St Andrew Square,55.95198075619354,-3.191890332557904,55.95490573198223,-3.192443756949956,2
2078,1091,248,Holyrood Road,Bristo Square,55.94955950619123,-3.180413257527788,55.945833715992855,-3.1890530720754664,2
2450,1720,285,Dundas Street,Ocean Terminal,55.9607624081837,-3.201278014771333,55.98128601479298,-3.176351263805259,2
1905,1051,1739,Warrender Park Road,Edinburgh Royal Infirmary,55.93836921723555,-3.1980326885466184,55.9212201226133,-3.1390755550312406,2
4446,2259,1823,Leith Walk North,Boroughmuir,55.967918070442884,-3.1735862970647304,55.94007146917616,-3.2153358406880836,2
4458,2263,1813,Musselburgh Lidl,Milton Road - Edinburgh College,55.94388031687606,-3.0667539162178628,55.94406627599551,-3.0985614794416128,2
2074,1091,189,Holyrood Road,City Chambers,55.94955950619123,-3.180413257527788,55.950109330179,-3.190257770093808,2
1908,1051,1748,Warrender Park Road,Colinton Road,55.93836921723555,-3.1980326885466184,55.93341635916104,-3.21239711224257,2
4459,2263,1814,Musselburgh Lidl,Abbeyhill,55.94388031687606,-3.0667539162178628,55.95524788917224,-3.1722162800950704,2
4460,2263,1818,Musselburgh Lidl,Dynamic Earth,55.94388031687606,-3.0667539162178628,55.95108946523637,-3.17572460948655,2
566,252,183,Kings Buildings 1,Waverley Bridge,55.92418540667696,-3.1738308300878084,55.95198075619354,-3.191890332557904,2
1762,1039,1814,Lothian Road,Abbeyhill,55.947409199207115,-3.2057654971365537,55.95524788917224,-3.1722162800950704,2
2460,1720,1721,Dundas Street,Tollcross,55.9607624081837,-3.201278014771333,55.944248052468346,-3.2031045991104747,2
1757,1039,1766,Lothian Road,Balgreen Road,55.947409199207115,-3.2057654971365537,55.938941745489494,-3.251110776059022,2
2065,1090,1808,Hillside Crescent,Gorgie Road,55.95787194536338,-3.175888370919665,55.9387414422504,-3.2299092549009023,2
1756,1039,1765,Lothian Road,Haymarket Terrace,55.947409199207115,-3.2057654971365537,55.946063966641006,-3.2230240243595745,2
2440,1720,183,Dundas Street,Waverley Bridge,55.9607624081837,-3.201278014771333,55.95198075619354,-3.191890332557904,2
2093,1091,1038,Holyrood Road,South Trinity Road,55.94955950619123,-3.180413257527788,55.97132539148154,-3.2079635674242586,2
62,183,247,Waverley Bridge,Charlotte Square,55.95198075619354,-3.191890332557904,55.95233546161639,-3.2071011721072864,2
588,252,1726,Kings Buildings 1,Simon Square,55.92418540667696,-3.1738308300878084,55.94485886752089,-3.182589723460069,2
1780,1042,1024,Kings Buildings - Murchison House,Meadow Place,55.92446420087144,-3.1787315124754514,55.940237631689435,-3.194640214184801,2
1068,265,1765,Meadows East,Haymarket Terrace,55.939809466328285,-3.182738850746431,55.946063966641006,-3.2230240243595745,2
63,183,248,Waverley Bridge,Bristo Square,55.95198075619354,-3.191890332557904,55.945833715992855,-3.1890530720754664,2
561,251,1814,Waverley Station,Abbeyhill,55.952641035774384,-3.187526919462357,55.95524788917224,-3.1722162800950704,2
1776,1042,253,Kings Buildings - Murchison House,Kings Building 2,55.92446420087144,-3.1787315124754514,55.92320215516664,-3.1716462453634904,2
2419,1102,1744,Haymarket Station,Morningside Road,55.94556945067266,-3.2181846832795604,55.92798534979654,-3.209749771944871,2
4244,1823,258,Boroughmuir,Stockbridge,55.94007146917616,-3.2153358406880836,55.958565585897226,-3.2080701822277438,2
494,250,248,Victoria Quay,Bristo Square,55.97761715254634,-3.174126319457628,55.945833715992855,-3.1890530720754664,2
2422,1102,1753,Haymarket Station,Waitrose Comely Bank,55.94556945067266,-3.2181846832795604,55.95953624971772,-3.223434402338853,2
2423,1102,1757,Haymarket Station,Meggetland,55.94556945067266,-3.2181846832795604,55.92758664038103,-3.2336710530441906,2
66,183,251,Waverley Bridge,Waverley Station,55.95198075619354,-3.191890332557904,55.952641035774384,-3.187526919462357,2
859,260,1038,Lauriston Place,South Trinity Road,55.94477165233547,-3.197265856419562,55.97132539148154,-3.2079635674242586,2
2437,1102,1870,Haymarket Station,Hawes Pier,55.94556945067266,-3.2181846832795604,55.990529521430766,-3.3855966605769083,2
493,250,247,Victoria Quay,Charlotte Square,55.97761715254634,-3.174126319457628,55.95233546161639,-3.2071011721072864,2
4241,1823,250,Boroughmuir,Victoria Quay,55.94007146917616,-3.2153358406880836,55.97761715254634,-3.174126319457628,2
67,183,252,Waverley Bridge,Kings Buildings 1,55.95198075619354,-3.191890332557904,55.92418540667696,-3.1738308300878084,2
2429,1102,1800,Haymarket Station,Joppa,55.94556945067266,-3.2181846832795604,55.94894930668582,-3.094727261654725,2
4238,1823,247,Boroughmuir,Charlotte Square,55.94007146917616,-3.2153358406880836,55.95233546161639,-3.2071011721072864,2
587,252,1721,Kings Buildings 1,Tollcross,55.92418540667696,-3.1738308300878084,55.944248052468346,-3.2031045991104747,2
4444,2259,1814,Leith Walk North,Abbeyhill,55.967918070442884,-3.1735862970647304,55.95524788917224,-3.1722162800950704,2
4236,1823,189,Boroughmuir,City Chambers,55.94007146917616,-3.2153358406880836,55.950109330179,-3.190257770093808,2
2434,1102,1823,Haymarket Station,Boroughmuir,55.94556945067266,-3.2181846832795604,55.94007146917616,-3.2153358406880836,2
1772,1042,171,Kings Buildings - Murchison House,George Square,55.92446420087144,-3.1787315124754514,55.943084063011135,-3.1883110727223998,2
4235,1823,183,Boroughmuir,Waverley Bridge,55.94007146917616,-3.2153358406880836,55.95198075619354,-3.191890332557904,2
32,171,1720,George Square,Dundas Street,55.943084063011135,-3.1883110727223998,55.9607624081837,-3.201278014771333,2
1798,1042,1814,Kings Buildings - Murchison House,Abbeyhill,55.92446420087144,-3.1787315124754514,55.95524788917224,-3.1722162800950704,2
1752,1039,1753,Lothian Road,Waitrose Comely Bank,55.947409199207115,-3.2057654971365537,55.95953624971772,-3.223434402338853,2
511,250,1039,Victoria Quay,Lothian Road,55.97761715254634,-3.174126319457628,55.947409199207115,-3.2057654971365537,2
42,171,1748,George Square,Colinton Road,55.943084063011135,-3.1883110727223998,55.93341635916104,-3.21239711224257,2
2258,1096,1097,West Crosscauseway,Gladstone Terrace,55.9438359841253,-3.1849514084976818,55.93796327344498,-3.185021145932069,2
1839,1050,1744,EICC,Morningside Road,55.94607055533778,-3.2103963310007657,55.92798534979654,-3.209749771944871,2
4382,1869,1868,Hopetoun Road,Forth Bridge Visitors Centre,55.990182146207864,-3.4046039242787174,55.987743170866025,-3.4037524459994306,2
2195,1093,349,Belford Road,Orchard Brae House,55.95197357717703,-3.2261248046640962,55.95508276879095,-3.2236342639564555,2
2266,1096,1731,West Crosscauseway,Pleasance Courtyard,55.9438359841253,-3.1849514084976818,55.947490592969416,-3.1811121261019646,2
1835,1050,1728,EICC,Portobello - Kings Road,55.94607055533778,-3.2103963310007657,55.957915406923476,-3.118332042090288,2
592,252,1730,Kings Buildings 1,East London Street,55.92418540667696,-3.1738308300878084,55.95995414501485,-3.1871977585476543,2
4331,1824,1823,Duke Street,Boroughmuir,55.96901164826488,-3.16739470303429,55.94007146917616,-3.2153358406880836,2
2190,1093,253,Belford Road,Kings Building 2,55.95197357717703,-3.2261248046640962,55.92320215516664,-3.1716462453634904,2
2272,1096,1748,West Crosscauseway,Colinton Road,55.9438359841253,-3.1849514084976818,55.93341635916104,-3.21239711224257,2
44,171,1757,George Square,Meggetland,55.943084063011135,-3.1883110727223998,55.92758664038103,-3.2336710530441906,2
2275,1096,1763,West Crosscauseway,Comely Bank Road,55.9438359841253,-3.1849514084976818,55.95941012836135,-3.2156613606136943,2
528,250,1745,Victoria Quay,Scotland Street,55.97761715254634,-3.174126319457628,55.9603797205459,-3.1954703369027584,2
4386,1869,1877,Hopetoun Road,Port Edgar Marina,55.990182146207864,-3.4046039242787174,55.992957267668345,-3.4071562055591187,2
2188,1093,248,Belford Road,Bristo Square,55.95197357717703,-3.2261248046640962,55.945833715992855,-3.1890530720754664,2
2280,1096,1800,West Crosscauseway,Joppa,55.9438359841253,-3.1849514084976818,55.94894930668582,-3.094727261654725,2
1871,1051,250,Warrender Park Road,Victoria Quay,55.93836921723555,-3.1980326885466184,55.97761715254634,-3.174126319457628,2
2282,1096,1818,West Crosscauseway,Dynamic Earth,55.9438359841253,-3.1849514084976818,55.95108946523637,-3.17572460948655,2
1830,1050,1721,EICC,Tollcross,55.94607055533778,-3.2103963310007657,55.944248052468346,-3.2031045991104747,2
2284,1096,1823,West Crosscauseway,Boroughmuir,55.9438359841253,-3.1849514084976818,55.94007146917616,-3.2153358406880836,2
4387,1870,289,Hawes Pier,Castle Street,55.990529521430766,-3.3855966605769083,55.95150073734976,-3.2031839065252825,2
2285,1096,1824,West Crosscauseway,Duke Street,55.9438359841253,-3.1849514084976818,55.96901164826488,-3.16739470303429,2
2287,1096,2268,West Crosscauseway,Picardy Place,55.9438359841253,-3.1849514084976818,55.95653524179326,-3.1862476120746805,2
596,252,1744,Kings Buildings 1,Morningside Road,55.92418540667696,-3.1738308300878084,55.92798534979654,-3.209749771944871,2
2198,1093,1038,Belford Road,South Trinity Road,55.95197357717703,-3.2261248046640962,55.97132539148154,-3.2079635674242586,2
2199,1093,1050,Belford Road,EICC,55.95197357717703,-3.2261248046640962,55.94607055533778,-3.2103963310007657,2
887,260,1769,Lauriston Place,Brunswick Place,55.94477165233547,-3.197265856419562,55.960851741063955,-3.180985762469163,2
4376,1868,1877,Forth Bridge Visitors Centre,Port Edgar Marina,55.987743170866025,-3.4037524459994306,55.992957267668345,-3.4071562055591187,2
2220,1093,1824,Belford Road,Duke Street,55.95197357717703,-3.2261248046640962,55.96901164826488,-3.16739470303429,2
1855,1050,1814,EICC,Abbeyhill,55.94607055533778,-3.2103963310007657,55.95524788917224,-3.1722162800950704,2
2216,1093,1807,Belford Road,Gamekeeper's Road,55.95197357717703,-3.2261248046640962,55.96944274609889,-3.3072587984723745,2
1018,265,258,Meadows East,Stockbridge,55.939809466328285,-3.182738850746431,55.958565585897226,-3.2080701822277438,2
4371,1866,1870,The Loan,Hawes Pier,55.989899682326545,-3.397772901929727,55.990529521430766,-3.3855966605769083,2
542,250,1808,Victoria Quay,Gorgie Road,55.97761715254634,-3.174126319457628,55.9387414422504,-3.2299092549009023,2
2232,1096,254,West Crosscauseway,Kings Building 3,55.9438359841253,-3.1849514084976818,55.92347880784664,-3.1753845849070785,2
2233,1096,256,West Crosscauseway,St Andrews House,55.9438359841253,-3.1849514084976818,55.95316433242384,-3.1816823409318435,2
4374,1868,1869,Forth Bridge Visitors Centre,Hopetoun Road,55.987743170866025,-3.4037524459994306,55.990182146207864,-3.4046039242787174,2
2209,1093,1747,Belford Road,Corstorphine Road,55.95197357717703,-3.2261248046640962,55.941669719204434,-3.271523727766862,2
2208,1093,1738,Belford Road,Wester Coates Terrace,55.95197357717703,-3.2261248046640962,55.94564841884954,-3.231847150914064,2
538,250,1769,Victoria Quay,Brunswick Place,55.97761715254634,-3.174126319457628,55.960851741063955,-3.180985762469163,2
2200,1093,1055,Belford Road,Roseburn Street,55.95197357717703,-3.2261248046640962,55.94442555452843,-3.2344977165944333,2
1850,1050,1767,EICC,Bruntsfield Links,55.94607055533778,-3.2103963310007657,55.9371232399911,-3.206431879393449,2
537,250,1767,Victoria Quay,Bruntsfield Links,55.97761715254634,-3.174126319457628,55.9371232399911,-3.206431879393449,2
2242,1096,349,West Crosscauseway,Orchard Brae House,55.9438359841253,-3.1849514084976818,55.95508276879095,-3.2236342639564555,2
4350,1864,1865,Borrowman Square,Dalmeny Station,55.98260596953824,-3.381454898058536,55.986761326113175,-3.382426853781425,2
4377,1869,1722,Hopetoun Road,Cramond Foreshore,55.990182146207864,-3.4046039242787174,55.98003076740317,-3.3006417888325363,2
2247,1096,1028,West Crosscauseway,Hunter Square,55.9438359841253,-3.1849514084976818,55.949797565633276,-3.1877950320129003,2
4347,1864,1770,Borrowman Square,Ellersly Road,55.98260596953824,-3.381454898058536,55.945045875212095,-3.250881447188249,2
4346,1860,1860,Ingliston Park & Ride,Ingliston Park & Ride,55.9387919459937,-3.3555562169325133,55.9387919459937,-3.3555562169325133,2
1846,1050,1757,EICC,Meggetland,55.94607055533778,-3.2103963310007657,55.92758664038103,-3.2336710530441906,2
1866,1051,189,Warrender Park Road,City Chambers,55.93836921723555,-3.1980326885466184,55.950109330179,-3.190257770093808,2
1845,1050,1753,EICC,Waitrose Comely Bank,55.94607055533778,-3.2103963310007657,55.95953624971772,-3.223434402338853,2
4388,1870,1722,Hawes Pier,Cramond Foreshore,55.990529521430766,-3.3855966605769083,55.98003076740317,-3.3006417888325363,2
2289,1097,247,Gladstone Terrace,Charlotte Square,55.93796327344498,-3.185021145932069,55.95233546161639,-3.2071011721072864,2
2183,1092,1860,Dalry Road Lidl,Ingliston Park & Ride,55.941791296881284,-3.2224153095965,55.9387919459937,-3.3555562169325133,2
2333,1098,247,Marchmont Crescent,Charlotte Square,55.9364319181482,-3.1941500443142563,55.95233546161639,-3.2071011721072864,2
4406,1874,1877,Tesco Ferrymuir,Port Edgar Marina,55.983766187891035,-3.4013518016021744,55.992957267668345,-3.4071562055591187,2
1807,1050,256,EICC,St Andrews House,55.94607055533778,-3.2103963310007657,55.95316433242384,-3.1816823409318435,2
2156,1092,1721,Dalry Road Lidl,Tollcross,55.941791296881284,-3.2224153095965,55.944248052468346,-3.2031045991104747,2
2155,1092,1720,Dalry Road Lidl,Dundas Street,55.941791296881284,-3.2224153095965,55.9607624081837,-3.201278014771333,2
2327,1097,1824,Gladstone Terrace,Duke Street,55.93796327344498,-3.185021145932069,55.96901164826488,-3.16739470303429,2
2153,1092,1097,Dalry Road Lidl,Gladstone Terrace,55.941791296881284,-3.2224153095965,55.93796327344498,-3.185021145932069,2
4301,1824,250,Duke Street,Victoria Quay,55.96901164826488,-3.16739470303429,55.97761715254634,-3.174126319457628,2
2151,1092,1093,Dalry Road Lidl,Belford Road,55.941791296881284,-3.2224153095965,55.95197357717703,-3.2261248046640962,2
4299,1824,183,Duke Street,Waverley Bridge,55.96901164826488,-3.16739470303429,55.95198075619354,-3.191890332557904,2
1804,1050,250,EICC,Victoria Quay,55.94607055533778,-3.2103963310007657,55.97761715254634,-3.174126319457628,2
548,250,2263,Victoria Quay,Musselburgh Lidl,55.97761715254634,-3.174126319457628,55.94388031687606,-3.0667539162178628,2
2149,1092,1091,Dalry Road Lidl,Holyrood Road,55.941791296881284,-3.2224153095965,55.94955950619123,-3.180413257527788,2
2158,1092,1728,Dalry Road Lidl,Portobello - Kings Road,55.941791296881284,-3.2224153095965,55.957915406923476,-3.118332042090288,2
2335,1098,250,Marchmont Crescent,Victoria Quay,55.9364319181482,-3.1941500443142563,55.97761715254634,-3.174126319457628,2
2336,1098,252,Marchmont Crescent,Kings Buildings 1,55.9364319181482,-3.1941500443142563,55.92418540667696,-3.1738308300878084,2
2337,1098,253,Marchmont Crescent,Kings Building 2,55.9364319181482,-3.1941500443142563,55.92320215516664,-3.1716462453634904,2
4297,1823,1860,Boroughmuir,Ingliston Park & Ride,55.94007146917616,-3.2153358406880836,55.9387919459937,-3.3555562169325133,2
33,171,1721,George Square,Tollcross,55.943084063011135,-3.1883110727223998,55.944248052468346,-3.2031045991104747,2
1803,1050,249,EICC,Fountainbridge,55.94607055533778,-3.2103963310007657,55.94335692764551,-3.2092475016246453,2
2342,1098,264,Marchmont Crescent,Pollock Halls,55.9364319181482,-3.1941500443142563,55.94008064125911,-3.171746866852459,2
4294,1823,1822,Boroughmuir,Edinburgh Park Station,55.94007146917616,-3.2153358406880836,55.92738267693901,-3.307442444578868,2
4293,1823,1820,Boroughmuir,Heriot Watt - Student Accommodation,55.94007146917616,-3.2153358406880836,55.908413444598246,-3.3287835258168874,2
1802,1050,248,EICC,Bristo Square,55.94607055533778,-3.2103963310007657,55.945833715992855,-3.1890530720754664,2
604,252,1823,Kings Buildings 1,Boroughmuir,55.92418540667696,-3.1738308300878084,55.94007146917616,-3.2153358406880836,2
2323,1097,1767,Gladstone Terrace,Bruntsfield Links,55.93796327344498,-3.185021145932069,55.9371232399911,-3.206431879393449,2
2322,1097,1757,Gladstone Terrace,Meggetland,55.93796327344498,-3.185021145932069,55.92758664038103,-3.2336710530441906,2
2290,1097,250,Gladstone Terrace,Victoria Quay,55.93796327344498,-3.185021145932069,55.97761715254634,-3.174126319457628,2
2298,1097,358,Gladstone Terrace,Leith Walk,55.93796327344498,-3.185021145932069,55.965039805077325,-3.1766864147848537,2
2182,1092,1824,Dalry Road Lidl,Duke Street,55.941791296881284,-3.2224153095965,55.96901164826488,-3.16739470303429,2
1827,1050,1097,EICC,Gladstone Terrace,55.94607055533778,-3.2103963310007657,55.93796327344498,-3.185021145932069,2
2292,1097,253,Gladstone Terrace,Kings Building 2,55.93796327344498,-3.185021145932069,55.92320215516664,-3.1716462453634904,2
2294,1097,258,Gladstone Terrace,Stockbridge,55.93796327344498,-3.185021145932069,55.958565585897226,-3.2080701822277438,2
2295,1097,259,Gladstone Terrace,St Andrew Square,55.93796327344498,-3.185021145932069,55.95490573198223,-3.192443756949956,2
2178,1092,1819,Dalry Road Lidl,Heriot Watt - Edinburgh Business School,55.941791296881284,-3.2224153095965,55.9088228790413,-3.320113285176247,2
2177,1092,1818,Dalry Road Lidl,Dynamic Earth,55.941791296881284,-3.2224153095965,55.95108946523637,-3.17572460948655,2
882,260,1748,Lauriston Place,Colinton Road,55.94477165233547,-3.197265856419562,55.93341635916104,-3.21239711224257,2
2175,1092,1814,Dalry Road Lidl,Abbeyhill,55.941791296881284,-3.2224153095965,55.95524788917224,-3.1722162800950704,2
